UserID,UserName,Age,Gender,Email,Experience,Expertise,TeacherRating,CourseRating
U02253,lisa45,22,Female,williamsdavid@gmail.com,10,Cyber Security,3.67,3.46
U02254,matthewjackson,17,Female,ronaldtaylor@gmail.com,8,Data Science,4.08,3.64
U02255,christopher80,18,Female,john03@gmail.com,5,Machine Learning,4.76,4.28
U02256,shardin,16,Female,johnsonjeff@hotmail.com,7,Machine Learning,4.8,4.35
U02257,mariecastillo,19,Female,jamesrogers@hotmail.com,2,Cyber Security,4.4,4.04
U02258,gordonjulie,21,Male,ismith@hotmail.com,8,Cyber Security,4.59,4.3
U02259,barbaramccoy,32,Female,toddnelson@gmail.com,6,Machine Learning,3.67,3.33
U02260,oevans,16,Female,nunezashley@yahoo.com,8,Data Science,4.38,3.91
U02261,lawrence64,26,Male,wilsonheather@yahoo.com,1,Machine Learning,4.5,4.38
U02262,lindamartinez,31,Female,thomas31@gmail.com,1,Cyber Security,3.8,3.53
U02263,rick09,29,Female,stricklandshelia@yahoo.com,7,Cyber Security,4.82,4.48
U02264,hannahstewart,28,Female,jonathan91@yahoo.com,8,Machine Learning,3.79,3.45
U02265,anne55,33,Male,jennifer40@yahoo.com,3,Data Science,3.97,3.84
U02266,holly07,21,Male,bblair@gmail.com,5,Machine Learning,4.43,4.14
U02267,vgilmore,19,Male,johnsonmelissa@outlook.com,1,Machine Learning,4.46,4.06
U02268,jessicajohnson,29,Female,edwardsjudy@gmail.com,7,Cyber Security,4.55,4.31
U02269,ashley22,32,Male,ejohnson@outlook.com,5,Data Science,3.67,3.27
U02270,middletonjames,21,Male,jreed@hotmail.com,8,Web Dev,4.77,4.59
U02271,martinezmichelle,20,Male,madisongriffin@yahoo.com,8,Data Science,4.3,3.83
U02272,gregory53,23,Female,hardylaura@outlook.com,9,Machine Learning,4.21,3.94
U02273,timothy26,28,Male,wturner@gmail.com,7,Machine Learning,4.97,4.67
U02274,jenna07,16,Male,victoria09@hotmail.com,1,Machine Learning,4.61,4.59
U02275,lrobinson,23,Female,lrios@outlook.com,3,Data Science,3.68,3.59
U02276,joseph36,34,Female,ywaters@outlook.com,8,Cyber Security,4.63,4.31
U02277,ljones,28,Male,kenneth59@gmail.com,3,Machine Learning,3.64,3.43
U02278,reneecurry,20,Male,fryjennifer@outlook.com,8,Machine Learning,3.54,3.29
U02279,nmcdonald,29,Female,lisa39@gmail.com,1,Data Science,4.11,4.08
U02280,timothywalker,26,Female,kcannon@gmail.com,5,Web Dev,4.99,4.57
U02281,zdavid,34,Male,carolynchan@outlook.com,4,Web Dev,3.76,3.37
U02282,xwalsh,25,Female,amy33@outlook.com,5,Cyber Security,4.51,4.42
U02283,kristi24,16,Male,jesse44@hotmail.com,8,Cyber Security,3.76,3.44
U02284,tylerjessica,28,Male,terrychristopher@yahoo.com,10,Machine Learning,4.59,4.18
U02285,garciaeric,28,Female,lauralawrence@hotmail.com,4,Data Science,4.26,3.94
U02286,erin17,32,Female,rodney02@outlook.com,4,Machine Learning,4.52,4.36
U02287,stonedana,22,Male,mitchell70@outlook.com,3,Cyber Security,3.8,3.47
U02288,hvega,32,Female,danwebb@hotmail.com,7,Data Science,4.62,4.51
U02289,vanessa26,15,Male,richard84@gmail.com,3,Data Science,4.99,4.83
U02290,jennifer26,25,Male,smithlori@outlook.com,3,Cyber Security,4.5,4.38
U02291,shelleypeters,31,Female,amy97@hotmail.com,10,Web Dev,4.24,3.96
U02292,michelle07,30,Male,williamsandrea@gmail.com,5,Web Dev,4.88,4.83
U02293,susan33,30,Female,cunninghambrian@hotmail.com,5,Data Science,3.52,3.05
U02294,richardmathews,26,Male,boyermelissa@hotmail.com,6,Machine Learning,4.59,4.42
U02295,karen59,33,Male,bishopjohn@yahoo.com,8,Web Dev,4.83,4.72
U02296,markruiz,27,Female,jasonmacias@hotmail.com,10,Machine Learning,3.59,3.34
U02297,nicholas54,28,Male,donaldnelson@outlook.com,6,Web Dev,4.18,4.04
U02298,william10,22,Female,inichols@hotmail.com,1,Web Dev,3.81,3.54
U02299,millstodd,35,Female,jessica19@yahoo.com,8,Machine Learning,4.35,4.18
U02300,mccluremary,35,Male,john38@gmail.com,8,Cyber Security,4.47,4.4
U02301,mary05,18,Female,sjohnson@hotmail.com,9,Web Dev,3.95,3.82
U02302,adamsheather,30,Male,erica01@hotmail.com,9,Web Dev,4.19,3.97
U02303,dave44,34,Male,dmiller@hotmail.com,2,Machine Learning,3.92,3.9
U02304,tracy30,21,Male,lisaallen@hotmail.com,2,Cyber Security,4.05,3.66
U02305,hlee,19,Female,meyerchristopher@hotmail.com,3,Web Dev,3.74,3.43
U02306,elane,18,Female,vanessa85@gmail.com,1,Web Dev,4.83,4.53
U02307,fieldsbarbara,22,Male,tanya86@gmail.com,4,Cyber Security,3.52,3.25
U02308,farrellfaith,15,Female,mcmahonpaul@hotmail.com,4,Web Dev,4.82,4.52
U02309,butlerjohn,23,Female,jimenezgina@hotmail.com,9,Cyber Security,4.36,3.89
U02310,alexandernichols,15,Male,cindyjones@gmail.com,9,Cyber Security,4.0,4.0
U02311,marshallderek,23,Female,usingh@yahoo.com,9,Machine Learning,4.58,4.56
U02312,andrewwallace,28,Male,carlosmiller@yahoo.com,10,Data Science,4.26,4.16
U02313,fmccullough,24,Female,greerlindsay@gmail.com,7,Cyber Security,4.25,4.17
U02314,weaverkimberly,29,Male,williamsalison@gmail.com,2,Machine Learning,3.67,3.58
U02315,marissawright,34,Male,timothy02@gmail.com,10,Data Science,4.08,3.74
U02316,ryanjones,31,Female,jesse37@outlook.com,5,Web Dev,3.86,3.63
U02317,ashleyjefferson,18,Male,marypeterson@yahoo.com,4,Data Science,3.52,3.02
U02318,kaylaedwards,24,Female,bryan70@gmail.com,8,Cyber Security,4.04,3.93
U02319,zstokes,24,Female,sgordon@yahoo.com,2,Cyber Security,3.63,3.47
U02320,warrennicole,17,Male,sanchezjason@outlook.com,6,Cyber Security,3.89,3.4
U02321,bberger,26,Female,johnstonkimberly@yahoo.com,5,Cyber Security,3.64,3.22
U02322,alexander51,28,Female,alex67@gmail.com,2,Cyber Security,3.65,3.42
U02323,rrodriguez,29,Female,mark56@gmail.com,10,Machine Learning,3.8,3.52
U02324,destiny85,34,Female,jimenezgregory@hotmail.com,1,Cyber Security,5.0,4.58
U02325,charles25,15,Male,gcarney@hotmail.com,8,Machine Learning,3.5,3.26
U02326,laurenmartinez,32,Male,brianpierce@hotmail.com,2,Web Dev,4.46,4.36
U02327,richard59,29,Male,psavage@outlook.com,7,Cyber Security,3.71,3.3
U02328,wmorris,22,Female,katherinemason@gmail.com,9,Cyber Security,4.88,4.61
U02329,julie53,35,Male,dpowell@outlook.com,9,Data Science,3.64,3.56
U02330,grace46,29,Female,jeremy44@outlook.com,8,Web Dev,4.93,4.68
U02331,xschwartz,25,Female,yfuller@hotmail.com,10,Cyber Security,4.42,4.21
U02332,griffinjon,23,Male,johnsonashley@hotmail.com,9,Cyber Security,3.5,3.06
U02333,heatherwilcox,32,Female,theresa63@outlook.com,2,Web Dev,4.84,4.78
U02334,qcooper,23,Female,xcoleman@hotmail.com,6,Machine Learning,4.28,3.84
U02335,bbean,25,Female,rfloyd@gmail.com,4,Cyber Security,3.89,3.63
U02336,xjones,17,Female,kylerodriguez@yahoo.com,4,Data Science,4.65,4.45
U02337,zunigacassandra,18,Female,david03@gmail.com,5,Cyber Security,4.89,4.81
U02338,cobbkatherine,29,Female,brenda04@yahoo.com,3,Data Science,4.23,3.88
U02339,jacobsonpatrick,33,Female,alexandrawalker@gmail.com,1,Data Science,3.97,3.51
U02340,christineyates,20,Male,carnold@outlook.com,8,Cyber Security,4.68,4.49
U02341,jonathangarcia,17,Male,jamesryan@gmail.com,5,Cyber Security,4.52,4.4
U02342,djenkins,21,Male,gomezelizabeth@outlook.com,3,Data Science,4.83,4.55
U02343,sarah37,29,Male,jonesbeth@outlook.com,10,Web Dev,4.54,4.14
U02344,william94,26,Male,andrewwhite@yahoo.com,7,Web Dev,3.87,3.87
U02345,sherrylambert,31,Male,rvega@gmail.com,7,Cyber Security,4.9,4.58
U02346,mistychan,34,Male,fernando37@hotmail.com,1,Machine Learning,3.66,3.36
U02347,maryterry,27,Male,misty50@gmail.com,9,Web Dev,3.9,3.74
U02348,sarahdean,20,Male,richardsonnicholas@yahoo.com,2,Cyber Security,4.28,4.05
U02349,hmcguire,27,Male,jennifersanchez@gmail.com,5,Web Dev,4.35,4.23
U02350,matthew42,31,Female,melinda98@outlook.com,5,Machine Learning,3.52,3.13
U02351,cindyking,22,Female,colleen26@hotmail.com,8,Cyber Security,4.67,4.35
U02352,atkinslisa,30,Female,powellsean@gmail.com,8,Machine Learning,4.04,3.77
U02353,zleonard,16,Male,ialvarez@gmail.com,7,Cyber Security,4.11,3.91
U02354,melinda15,29,Female,allison85@outlook.com,7,Machine Learning,4.71,4.56
U02355,kathryn89,32,Female,eileenmason@hotmail.com,6,Web Dev,4.07,3.66
U02356,wjimenez,35,Male,stevencampbell@gmail.com,6,Web Dev,3.57,3.34
U02357,tanya99,28,Female,malloryturner@yahoo.com,9,Machine Learning,3.76,3.51
U02358,cruzzachary,22,Male,palmerwhitney@yahoo.com,6,Machine Learning,4.93,4.67
U02359,martinstacey,32,Female,singhlisa@yahoo.com,2,Machine Learning,3.61,3.39
U02360,martin48,18,Female,william32@hotmail.com,2,Cyber Security,4.03,3.9
U02361,timothyperez,26,Female,jennifer23@hotmail.com,5,Web Dev,4.25,4.19
U02362,julie09,33,Female,christopher48@hotmail.com,4,Cyber Security,4.24,4.19
U02363,lisaschmidt,15,Male,madeline47@yahoo.com,2,Web Dev,3.51,3.13
U02364,andrewjackson,29,Female,john07@outlook.com,3,Data Science,4.25,4.14
U02365,nstanton,34,Female,vancefrank@yahoo.com,7,Cyber Security,4.08,4.05
U02366,willierichardson,19,Female,hector56@yahoo.com,8,Web Dev,4.96,4.56
U02367,ccooper,25,Male,carterkristina@hotmail.com,6,Web Dev,3.74,3.66
U02368,amanda92,31,Male,kbarnes@yahoo.com,5,Cyber Security,4.03,3.72
U02369,jennifer31,16,Male,jonathanjenkins@yahoo.com,1,Cyber Security,4.13,3.96
U02370,zray,24,Male,curtiswendy@gmail.com,8,Web Dev,4.09,4.03
U02371,nicole03,34,Female,vellis@gmail.com,3,Cyber Security,4.5,4.29
U02372,kevinmunoz,35,Male,travislewis@outlook.com,6,Machine Learning,3.82,3.81
U02373,tommymiller,22,Male,robert31@gmail.com,3,Cyber Security,3.83,3.41
U02374,herreradavid,22,Male,chadtrujillo@gmail.com,7,Cyber Security,4.59,4.33
U02375,jamesvelazquez,33,Female,loriolson@yahoo.com,7,Cyber Security,4.25,4.18
U02376,sharon88,19,Female,qshaffer@gmail.com,9,Web Dev,4.12,4.0
U02377,cnavarro,35,Male,kristinhines@gmail.com,5,Machine Learning,3.75,3.53
U02378,kevin20,23,Male,michaelbruce@hotmail.com,8,Data Science,3.78,3.69
U02379,billydonovan,20,Male,williamstracy@outlook.com,10,Data Science,3.52,3.39
U02380,stephenyoung,24,Female,codyperez@outlook.com,10,Machine Learning,3.64,3.37
U02381,hhale,31,Female,anthonyorr@yahoo.com,8,Machine Learning,4.34,3.92
U02382,tiffany23,32,Male,torreschristopher@gmail.com,1,Machine Learning,4.84,4.64
U02383,ewilson,21,Male,oarmstrong@gmail.com,5,Web Dev,3.93,3.57
U02384,oliverlori,22,Male,cochranjason@gmail.com,3,Data Science,3.99,3.55
U02385,laurasullivan,30,Male,anna98@hotmail.com,1,Machine Learning,3.67,3.56
U02386,anna29,35,Male,smithkim@hotmail.com,4,Web Dev,4.08,3.68
U02387,jacobhall,31,Male,vmcbride@yahoo.com,8,Data Science,3.56,3.18
U02388,donald35,23,Male,austin14@hotmail.com,3,Cyber Security,4.88,4.7
U02389,edward86,33,Male,uperry@hotmail.com,10,Web Dev,4.51,4.02
U02390,jmurphy,28,Female,brooksjames@hotmail.com,2,Data Science,4.99,4.86
U02391,tinathomas,20,Female,jonathanwagner@outlook.com,9,Web Dev,4.82,4.69
U02392,jacobsonjason,21,Male,kjordan@hotmail.com,10,Data Science,4.21,3.82
U02393,angela68,18,Male,daniel11@outlook.com,5,Data Science,4.28,4.06
U02394,edwardscolton,35,Male,hicksbrian@outlook.com,7,Cyber Security,3.79,3.62
U02395,bcox,32,Female,lrobles@outlook.com,2,Web Dev,4.19,4.1
U02396,jody90,16,Female,vhanson@gmail.com,9,Machine Learning,4.85,4.47
U02397,qalvarado,22,Male,campbellmichelle@gmail.com,9,Cyber Security,3.58,3.19
U02398,richardsonstephen,26,Female,qwalters@hotmail.com,4,Cyber Security,4.8,4.52
U02399,johnnunez,22,Male,okirk@hotmail.com,4,Data Science,4.01,3.53
U02400,rodriguezanthony,17,Male,jenniferwolf@hotmail.com,6,Machine Learning,4.85,4.69
U02401,bturner,28,Male,marshallsuzanne@outlook.com,10,Web Dev,4.91,4.8
U02402,taylor51,19,Female,pricevictor@outlook.com,10,Machine Learning,4.51,4.17
U02403,rivasamanda,18,Female,cclark@hotmail.com,10,Machine Learning,4.5,4.12
U02404,nmoreno,28,Male,dylan47@hotmail.com,6,Machine Learning,4.18,4.07
U02405,brooksmichael,25,Female,kavila@yahoo.com,1,Machine Learning,4.75,4.71
U02406,stoutjames,23,Female,combsjeffrey@gmail.com,9,Machine Learning,4.94,4.53
U02407,narroyo,27,Male,sandra79@outlook.com,2,Data Science,4.66,4.17
U02408,ynixon,34,Female,bbrown@hotmail.com,5,Data Science,4.43,4.11
U02409,catherine06,24,Female,rachelclark@yahoo.com,9,Cyber Security,4.41,4.27
U02410,vblackburn,18,Male,sandra06@yahoo.com,4,Data Science,4.77,4.27
U02411,swansonjose,31,Female,ybutler@yahoo.com,3,Cyber Security,4.31,3.86
U02412,kirbycharles,15,Female,robin34@hotmail.com,7,Cyber Security,4.71,4.45
U02413,umata,25,Male,angela36@gmail.com,6,Web Dev,4.26,3.85
U02414,jessica21,21,Male,reneeperez@yahoo.com,8,Machine Learning,3.59,3.18
U02415,matthewchaney,33,Male,angela30@hotmail.com,3,Data Science,4.08,3.61
U02416,jessica99,24,Female,allenrodriguez@yahoo.com,5,Web Dev,4.17,3.75
U02417,leslienolan,34,Female,broth@yahoo.com,10,Data Science,3.71,3.39
U02418,carrollmartin,23,Male,randysanchez@yahoo.com,4,Cyber Security,3.65,3.35
U02419,ujones,17,Female,wilsonmark@gmail.com,4,Data Science,4.3,4.07
U02420,valdezbarbara,20,Female,canthony@gmail.com,4,Machine Learning,3.63,3.32
U02421,brownsteven,15,Female,hramos@hotmail.com,10,Cyber Security,3.95,3.55
U02422,bridgetrivera,21,Female,vanessawhitehead@hotmail.com,8,Cyber Security,4.62,4.14
U02423,bassemily,32,Female,nswanson@hotmail.com,6,Web Dev,4.95,4.72
U02424,chadcollins,31,Female,qbauer@yahoo.com,3,Machine Learning,4.58,4.29
U02425,brittany68,24,Female,woodsjordan@outlook.com,10,Cyber Security,4.99,4.77
U02426,lindamiller,19,Female,julie78@outlook.com,5,Machine Learning,4.55,4.22
U02427,vincent89,31,Female,lorihernandez@hotmail.com,6,Data Science,3.94,3.63
U02428,buckandrea,30,Male,emmacarr@yahoo.com,5,Machine Learning,4.51,4.5
U02429,kylie71,30,Female,johnmorales@gmail.com,6,Cyber Security,4.55,4.28
U02430,brianhunter,29,Male,ramirezchristine@outlook.com,8,Web Dev,4.06,4.02
U02431,jamesturner,16,Male,phillipblack@yahoo.com,7,Cyber Security,3.53,3.52
U02432,gyoung,30,Female,bgonzalez@outlook.com,5,Machine Learning,4.55,4.15
U02433,snowjoseph,15,Female,lisa03@yahoo.com,10,Machine Learning,3.53,3.4
U02434,mooremathew,31,Male,john15@yahoo.com,6,Cyber Security,4.45,4.28
U02435,destiny40,17,Male,veronica90@gmail.com,4,Machine Learning,3.75,3.72
U02436,janet40,16,Male,brownpatty@outlook.com,9,Data Science,4.35,4.26
U02437,trevortorres,15,Male,jamie99@gmail.com,4,Cyber Security,4.26,3.88
U02438,millersandra,28,Female,daniel65@gmail.com,1,Web Dev,3.52,3.27
U02439,stokestiffany,22,Female,longlisa@gmail.com,7,Cyber Security,4.04,3.6
U02440,foxleah,26,Female,clarkfrancisco@hotmail.com,7,Data Science,4.4,4.2
U02441,rebekahtate,33,Male,donaldmorton@hotmail.com,4,Data Science,4.77,4.64
U02442,madisonmoore,23,Male,boothjames@hotmail.com,3,Data Science,4.83,4.66
U02443,jeremy50,22,Female,warnermichael@gmail.com,8,Data Science,4.23,3.87
U02444,karen32,28,Female,donaldlucas@gmail.com,5,Data Science,4.59,4.31
U02445,smithtyler,26,Female,jessica44@gmail.com,10,Web Dev,3.97,3.52
U02446,frankrobinson,29,Male,kristinyu@outlook.com,7,Machine Learning,4.01,3.71
U02447,johnsmith,31,Female,chelseagriffith@gmail.com,4,Data Science,3.79,3.54
U02448,bendertrevor,17,Male,whiteryan@outlook.com,4,Data Science,4.34,3.95
U02449,sandraunderwood,32,Male,ymarquez@gmail.com,8,Cyber Security,3.97,3.5
U02450,kendrakirk,30,Female,michellewalker@yahoo.com,8,Web Dev,3.63,3.45
U02451,vrivera,31,Male,katiespencer@hotmail.com,2,Web Dev,4.53,4.41
U02452,sarah62,23,Female,jacobgarner@yahoo.com,2,Machine Learning,4.56,4.25
U02453,mharris,29,Female,zking@outlook.com,3,Web Dev,4.04,3.79
U02454,chelseabeck,28,Male,eallen@outlook.com,3,Cyber Security,3.62,3.13
U02455,thompsonchristopher,34,Male,ronaldkaiser@outlook.com,1,Cyber Security,4.14,3.91
U02456,tristanwood,35,Male,jacobsonpeter@gmail.com,3,Machine Learning,4.16,4.12
U02457,melindahill,31,Female,icervantes@gmail.com,6,Cyber Security,4.5,4.01
U02458,ushelton,26,Female,bensontracey@yahoo.com,8,Data Science,3.97,3.55
U02459,ayersmartha,33,Male,sharonsilva@yahoo.com,10,Data Science,4.52,4.43
U02460,reyesashley,21,Female,jasonsnyder@gmail.com,6,Cyber Security,4.81,4.36
U02461,krystal97,15,Female,beckerrussell@hotmail.com,5,Machine Learning,3.86,3.69
U02462,martinezmegan,26,Male,omiller@yahoo.com,4,Web Dev,4.97,4.78
U02463,trujillocory,29,Male,kristincisneros@yahoo.com,3,Machine Learning,4.08,3.63
U02464,wendy76,21,Female,timothyreilly@outlook.com,4,Web Dev,3.9,3.63
U02465,umccormick,27,Male,danielkelly@hotmail.com,7,Cyber Security,4.13,4.06
U02466,paul83,23,Male,morrisshelby@outlook.com,1,Cyber Security,3.64,3.46
U02467,careyroger,19,Male,justinchen@hotmail.com,7,Data Science,3.69,3.33
U02468,morriscrystal,29,Female,odombrian@gmail.com,1,Web Dev,4.12,4.03
U02469,tiffany70,21,Male,jonespaul@gmail.com,2,Machine Learning,4.64,4.34
U02470,jillhaynes,34,Male,josephwalker@outlook.com,4,Cyber Security,4.85,4.5
U02471,kelly63,16,Female,jose38@outlook.com,1,Machine Learning,4.5,4.33
U02472,tina16,17,Male,forbeskatie@yahoo.com,9,Data Science,3.66,3.31
U02473,angela83,31,Female,scardenas@outlook.com,6,Web Dev,4.51,4.07
U02474,prodriguez,27,Male,phicks@yahoo.com,1,Web Dev,4.45,4.21
U02475,wilsoncynthia,35,Male,zchavez@hotmail.com,1,Cyber Security,4.71,4.52
U02476,wfigueroa,34,Female,reyeskaylee@gmail.com,6,Web Dev,4.74,4.61
U02477,ryanrobin,17,Male,dunnangelica@gmail.com,4,Cyber Security,4.8,4.5
U02478,ryan22,30,Male,carrillodawn@outlook.com,4,Data Science,4.12,3.68
U02479,scottadams,19,Female,matakimberly@gmail.com,6,Web Dev,4.55,4.39
U02480,walshjerry,35,Male,bill47@yahoo.com,7,Cyber Security,3.9,3.7
U02481,steven03,29,Male,teresa68@gmail.com,9,Machine Learning,5.0,4.8
U02482,jenniferharris,35,Male,amyperez@hotmail.com,10,Cyber Security,3.76,3.48
U02483,nicole09,25,Male,ahuang@hotmail.com,5,Web Dev,3.52,3.41
U02484,newmanangela,25,Female,sarahburnett@gmail.com,9,Data Science,3.72,3.31
U02485,christopherstevenson,22,Male,cnavarro@hotmail.com,4,Web Dev,4.66,4.51
U02486,browntonya,29,Male,susan38@outlook.com,10,Web Dev,4.17,3.82
U02487,glivingston,23,Male,brittany60@hotmail.com,2,Cyber Security,4.17,3.91
U02488,daniellealexander,27,Female,mcclurejames@outlook.com,3,Machine Learning,4.93,4.64
U02489,thompsonanne,18,Male,zwright@gmail.com,1,Web Dev,4.88,4.79
U02490,xmoore,24,Female,richardbrown@yahoo.com,6,Machine Learning,3.97,3.6
U02491,jameschristensen,17,Female,leekathleen@gmail.com,6,Cyber Security,3.81,3.72
U02492,courtneytyler,19,Male,brandynorris@hotmail.com,1,Machine Learning,4.77,4.71
U02493,heatherwebster,22,Female,riverastanley@outlook.com,3,Cyber Security,4.86,4.59
U02494,cory11,32,Male,othomas@yahoo.com,5,Data Science,4.31,3.96
U02495,bdavis,28,Male,natalie97@gmail.com,3,Machine Learning,4.44,4.41
U02496,luke25,33,Female,raven54@gmail.com,10,Machine Learning,3.89,3.86
U02497,margaret73,26,Female,rushshawn@outlook.com,3,Data Science,4.7,4.3
U02498,dylan64,20,Female,qcollins@hotmail.com,10,Machine Learning,4.45,4.05
U02499,farrellkeith,28,Male,mcclaindana@yahoo.com,3,Data Science,4.26,4.14
U02500,brett07,29,Male,stephaniejohnson@hotmail.com,5,Web Dev,3.59,3.28
U02501,ggrant,16,Female,brent60@outlook.com,5,Cyber Security,4.87,4.65
U02502,marie50,16,Female,dianeowen@yahoo.com,4,Data Science,4.42,4.1
U02503,nholt,16,Female,robert11@gmail.com,1,Machine Learning,3.79,3.36
U02504,omoon,34,Female,gbaldwin@yahoo.com,5,Data Science,4.41,4.37
U02505,kristieharris,35,Female,lisa70@hotmail.com,10,Machine Learning,4.52,4.13
U02506,jasongriffin,16,Female,hendersonmichael@gmail.com,5,Web Dev,4.29,4.04
U02507,millerlindsay,32,Female,rossseth@gmail.com,4,Data Science,4.58,4.3
U02508,athomas,32,Male,rbailey@yahoo.com,6,Web Dev,4.37,4.04
U02509,robert07,24,Male,greencheryl@hotmail.com,10,Cyber Security,4.92,4.46
U02510,pamela57,23,Male,bernardmorgan@hotmail.com,4,Machine Learning,3.58,3.55
U02511,vasquezmichael,30,Female,abates@hotmail.com,7,Machine Learning,3.66,3.65
U02512,qruiz,15,Female,klineelizabeth@yahoo.com,7,Web Dev,3.76,3.67
U02513,thompsonmegan,23,Male,iferguson@yahoo.com,2,Cyber Security,4.54,4.05
U02514,brendan22,17,Male,william83@yahoo.com,3,Data Science,4.47,4.11
U02515,nicole11,15,Male,theresawilliams@gmail.com,1,Data Science,4.84,4.53
U02516,gpatrick,32,Male,rbarnes@yahoo.com,8,Machine Learning,4.6,4.58
U02517,brenda54,30,Female,kevinhill@yahoo.com,9,Web Dev,4.26,3.82
U02518,jgonzales,19,Female,tranrodney@outlook.com,4,Web Dev,4.99,4.58
U02519,christina77,29,Male,vpeters@hotmail.com,6,Data Science,3.9,3.57
U02520,stephanie87,29,Male,racheljohnson@yahoo.com,9,Cyber Security,4.75,4.58
U02521,virginiamckee,25,Male,danielvasquez@hotmail.com,6,Cyber Security,4.14,4.1
U02522,lrobles,21,Female,kevinwilson@outlook.com,9,Data Science,4.47,4.18
U02523,brookscarrie,31,Male,paulcarey@outlook.com,4,Data Science,4.59,4.23
U02524,gloriarollins,32,Male,camposmaria@gmail.com,8,Web Dev,4.45,4.4
U02525,thomasjulie,25,Male,johnsonjared@outlook.com,9,Cyber Security,3.71,3.39
U02526,maria48,30,Female,floydchad@gmail.com,4,Data Science,4.16,4.02
U02527,coleroy,32,Female,stacyhill@yahoo.com,5,Data Science,4.34,3.96
U02528,robert60,35,Male,aaronbishop@outlook.com,8,Machine Learning,4.77,4.5
U02529,dunnamy,17,Female,carpentercourtney@outlook.com,10,Data Science,4.17,4.11
U02530,jblanchard,21,Male,dana90@outlook.com,6,Data Science,4.88,4.62
U02531,mikemcmahon,22,Female,kayla45@hotmail.com,7,Cyber Security,4.16,3.96
U02532,haley17,26,Male,adam37@outlook.com,3,Web Dev,4.32,4.23
U02533,alan48,18,Female,patrick75@hotmail.com,7,Cyber Security,4.69,4.27
U02534,toddthomas,25,Female,brandon22@gmail.com,8,Web Dev,4.37,4.36
U02535,scottwallace,26,Female,crystalwood@yahoo.com,10,Machine Learning,4.94,4.78
U02536,mark89,16,Male,jennifer15@gmail.com,6,Data Science,4.49,4.48
U02537,patriciaherrera,31,Female,randerson@yahoo.com,10,Machine Learning,4.28,4.23
U02538,ogregory,18,Male,meyerhenry@hotmail.com,9,Web Dev,3.54,3.39
U02539,echristian,20,Female,ryan43@outlook.com,6,Cyber Security,4.12,4.09
U02540,dphillips,33,Female,amy41@gmail.com,9,Cyber Security,3.95,3.65
U02541,rubiomichelle,18,Female,probinson@yahoo.com,4,Machine Learning,4.62,4.58
U02542,zholloway,35,Female,castanedaryan@outlook.com,8,Web Dev,3.81,3.46
U02543,rayduncan,28,Male,dianamendoza@outlook.com,4,Machine Learning,3.81,3.78
U02544,omarhill,29,Male,laura10@outlook.com,2,Machine Learning,3.78,3.75
U02545,dianewebster,16,Female,urosales@outlook.com,10,Data Science,3.69,3.54
U02546,smithamy,27,Female,ufrazier@yahoo.com,9,Machine Learning,3.97,3.52
U02547,ryanallen,30,Female,toliver@gmail.com,5,Data Science,4.83,4.51
U02548,stephenclark,25,Male,ctaylor@gmail.com,4,Data Science,4.66,4.27
U02549,andrewatkins,27,Male,annaroth@gmail.com,2,Cyber Security,4.6,4.53
U02550,rebeccajones,18,Male,belindaandrews@gmail.com,1,Data Science,4.7,4.28
U02551,schneidermary,25,Male,reillylee@yahoo.com,7,Data Science,3.9,3.9
U02552,donovandylan,27,Male,chambersrobert@yahoo.com,6,Cyber Security,4.83,4.72
U02553,richardmoreno,35,Female,elizabeth94@hotmail.com,2,Machine Learning,3.71,3.4
U02554,sandersmarcia,32,Male,philip02@outlook.com,8,Web Dev,4.0,3.81
U02555,smithlauren,15,Male,charlestapia@hotmail.com,4,Web Dev,4.38,3.89
U02556,andersonraymond,18,Female,amy65@gmail.com,8,Web Dev,3.65,3.63
U02557,heatherdurham,25,Female,elizabeth11@hotmail.com,7,Machine Learning,4.6,4.1
U02558,emily94,23,Female,bbowman@hotmail.com,5,Data Science,4.08,3.77
U02559,shermanryan,33,Female,april23@yahoo.com,10,Web Dev,4.68,4.4
U02560,nicole69,22,Male,samantha87@outlook.com,10,Machine Learning,4.24,4.21
U02561,lewisbrian,33,Male,christinajohnson@gmail.com,8,Data Science,3.77,3.63
U02562,richardsonryan,18,Male,froberts@hotmail.com,9,Cyber Security,4.6,4.14
U02563,josephpatton,27,Male,cheyenneyoung@hotmail.com,5,Web Dev,3.88,3.7
U02564,johnwallace,19,Female,nicoleperez@yahoo.com,10,Data Science,4.24,3.91
U02565,hgibson,32,Male,kmay@gmail.com,5,Web Dev,3.61,3.11
U02566,stevenbennett,30,Female,hayesbradley@outlook.com,2,Web Dev,4.43,4.3
U02567,jeremycunningham,35,Male,gchavez@hotmail.com,5,Web Dev,4.5,4.21
U02568,parker04,33,Female,mjackson@gmail.com,3,Data Science,4.07,3.72
U02569,gomezjoseph,35,Female,natalie36@outlook.com,7,Machine Learning,4.93,4.85
U02570,jasonlopez,25,Female,taylorjohn@yahoo.com,10,Data Science,4.81,4.74
U02571,youngmarcus,20,Female,zwilliams@hotmail.com,5,Web Dev,4.56,4.33
U02572,michaelrivera,33,Female,millermatthew@outlook.com,8,Data Science,4.57,4.38
U02573,christinaduncan,28,Female,williamsjessica@hotmail.com,1,Cyber Security,3.88,3.52
U02574,whitneyharris,24,Male,jeremy77@yahoo.com,3,Machine Learning,4.49,4.46
